ASSEMBLY	O
Inspect	O
the	O
PISTON	O
-	O
PISTION	O
ROD	O
assembly	O
-LRB-	O
A2001	O
-RRB-	O
for	O
burrs	O
or	O
sharp	O
edges	O
on	O
the	O
piston	O
and	O
remove	O
if	O
necessary	O
.	O
Lightly	O
oil	O
the	O
piston	O
groove	O
.	O
Slide	O
the	O
3/8	O
''	O
ID	O
O-RING	O
-LRB-	O
40012	O
-RRB-	O
over	O
the	O
piston	O
and	O
into	O
the	O
piston	O
groove	O
.	O
Put	O
a	O
drop	O
of	O
oil	O
on	O
the	O
o-ring	O
.	O
Hold	O
the	O
cylinder	O
-LRB-	O
53004	O
-RRB-	O
with	O
the	O
valve	O
port	O
face	O
towards	O
you	O
and	O
the	O
exhaust	O
opening	O
to	O
the	O
left	O
.	O
Slide	O
the	O
piston	O
into	O
the	O
cylinder	O
with	O
the	O
piston	O
rod	O
down	O
.	O
If	O
you	O
want	O
the	O
exhaust	O
on	O
the	O
other	O
side	O
,	O
now	O
is	O
the	O
time	O
to	O
change	O
it	O
.	O
See	O
OPTIONS	O
.	O
Turn	O
the	O
cylinder	O
over	O
so	O
the	O
piston	O
rod	O
is	O
pointing	O
up	O
.	O
Place	O
the	O
round	O
gasket	O
with	O
the	O
hole	O
in	O
the	O
middle	O
on	O
the	O
cylinder	O
,	O
aligning	O
the	O
screw	O
holes	O
.	O
Place	O
a	O
drop	O
of	O
oil	O
on	O
the	O
gasket	O
to	O
keep	O
it	O
from	O
moving	O
.	O
Slide	O
the	O
cylinder	O
mount	O
-LRB-	O
53009	O
-RRB-	O
over	O
the	O
piston	O
rod	O
so	O
the	O
lapped	O
side	O
is	O
next	O
to	O
the	O
cylinder	O
and	O
the	O
long	O
dimension	O
of	O
the	O
mount	O
is	O
perpendicular	O
to	O
the	O
cylinder	O
valve	O
port	O
face	O
.	O
Secure	O
the	O
mount	O
to	O
the	O
cylinder	O
with	O
-LRB-	O
2	O
-RRB-	O
2-56	O
x	O
1/4	O
''	O
-LRB-	O
12216	O
-RRB-	O
pan	O
head	O
screws	O
.	O
These	O
screws	O
go	O
into	O
the	O
holes	O
towards	O
the	O
flat	O
ends	O
of	O
the	O
cylinder	O
mount	O
.	O
Slide	O
the	O
1/8	O
''	O
ID	O
O-RING	O
-LRB-	O
40006	O
-RRB-	O
over	O
the	O
piston	O
rod	O
.	O
Be	O
careful	O
going	O
over	O
the	O
threads	O
on	O
the	O
piston	O
rod	O
so	O
the	O
threads	O
do	O
not	O
damage	O
the	O
o-ring	O
.	O
Press	O
the	O
o-ring	O
into	O
the	O
counterbore	O
on	O
the	O
cylinder	O
mount	O
.	O
Slide	O
the	O
1/8	O
''	O
SEAL	O
RETAINER	O
-LRB-	O
51008	O
-RRB-	O
over	O
the	O
piston	O
rod	O
.	O
Secure	O
it	O
to	O
the	O
cylinder	O
mount	O
with	O
-LRB-	O
2	O
-RRB-	O
0-80	O
x	O
1/8	O
''	O
fillister	O
head	O
screws	O
-LRB-	O
10408	O
-RRB-	O
.	O
Check	O
the	O
CROSSHEAD	O
-LRB-	O
53062	O
